activity_id,name,type,gear_id,date,distance_miles,moving_time_min,elapsed_time_min,elevation_gain_ft,avg_pace,avg_pace_sec,max_pace,max_pace_sec,start_lat,start_lng
5895042689,Erlenbach - Stockhorn,Hike,,2021-08-19T09:58:40Z,5.65,02:57:05,02:57:05,4858.6,,,,,46.66023,7.55329
5895038785,Panorama Trail: Männlichen - Kleine Scheidegg,Hike,,2021-08-18T14:23:30Z,2.69,00:48:29,00:48:29,87.6,,,,,46.61012,7.94376
5895033895,Mürren - Lauterbrunnen,Hike,,2021-08-16T07:58:29Z,4.44,01:20:34,01:20:34,32.48,,,,,46.56449,7.89722
5895030106,Schilthorn - Gimmewald - Murren,Hike,,2021-08-15T10:22:27Z,8.2,03:02:10,03:02:10,930.45,,,,,46.55624,7.83895
5895024406,Birg - Scholthorn,Hike,,2021-08-15T08:38:51Z,1.69,00:51:16,00:51:16,1144.36,,,,,46.5619,7.85767
5895020732,Stechelberg - Lauterbrunnen,Hike,,2021-08-15T06:51:46Z,3.36,00:58:40,00:58:40,243.11,,,,,46.59789,7.90707
5895008203,Grosse Scheidegg - First - Bussalp,Hike,,2021-08-14T10:47:28Z,9.24,03:09:53,03:09:53,1995.08,,,,,46.65582,8.10205
5894999096,Caux - Sautodoz - Rochers de Naye,Hike,,2021-08-13T07:24:07Z,5.76,02:16:14,02:16:14,2891.08,,,,,46.434,6.94607
5894992206,The Lavaux Vineyard,Hike,,2021-08-12T08:10:05Z,5.51,01:54:54,01:54:54,1087.93,,,,,46.48863,6.73071
5681149218,Afternoon Hike,Hike,,2021-07-24T18:12:19Z,4.93,01:20:11,01:20:11,344.82,,,,,42.07557,-71.17248
5459083450,Afternoon Hike,Hike,,2021-06-12T18:51:57Z,1.6,00:41:20,00:41:20,82.02,,,,,43.543028,-72.681235
5283695019,Ocean Path and Gorham Mountain loop,Hike,,2021-05-10T19:03:36Z,5.75,02:06:52,02:06:52,851.05,,,,,44.30751,-68.20687
5283695029,Beehive loop,Hike,,2021-05-09T13:28:17Z,1.57,00:44:25,00:44:25,544.62,,,,,44.33027,-68.18428
5283695133,Little Long Pond to Jordan Pond,Hike,,2021-05-08T17:57:51Z,5.93,02:06:02,02:06:02,458.01,,,,,44.29352,-68.25398
4409337970,East Middlesex Fells Loop,Hike,,2020-11-29T15:36:56Z,4.4,01:50:05,01:50:05,500.33,,,,,42.44438,-71.09425
4371509995,Afternoon Hike,Hike,,2020-11-21T18:55:35Z,2.59,00:57:12,00:57:12,289.7,,,,,42.226927,-71.094985
4208060249,WHOOP Hiking/Rucking → 12.3 Day Strain,Hike,,2020-10-17T15:39:22Z,6.17,03:06:34,03:06:34,646.0,,,,,42.457907,-71.107973
4012196376,Mount Tecumseh Peaks and Sosman Trail,Hike,,2020-09-04T13:23:59Z,7.06,03:14:19,03:14:19,2882.55,,,,,43.99133,-71.57837
3579016888,Blue Hills Skyline Loop,Hike,,2020-06-07T13:52:04Z,4.32,01:21:20,01:21:20,442.26,,,,,42.22588,-71.04807
3506156883,Midstate Trail,Hike,,2020-05-24T13:22:39Z,12.4,04:36:04,04:36:04,1982.28,,,,,42.62664,-71.88302
3462509812,Wompatuck,Hike,,2020-05-16T15:49:25Z,7.79,02:58:06,02:58:06,400.59,,,,,42.18567,-70.85978
3392055925,Morning Hike,Hike,,2020-05-03T14:18:46Z,5.08,01:21:46,01:21:46,284.12,,,,,42.209477,-71.084944
3387597505,Harold Parker Field Pond Loop Trail-ish,Hike,,2020-05-02T15:29:00Z,6.72,02:39:44,02:39:44,404.2,,,,,42.61928,-71.09377
3358560843,Cloudy with a chance of no crowds,Hike,,2020-04-26T18:43:56Z,4.96,01:16:32,01:16:32,436.35,,,,,42.214284,-71.092795
2768285352,Roy's Peak,Hike,,2019-09-28T18:44:07Z,9.9,03:56:31,03:56:31,4013.78,,,,,-44.67333,169.07168
2768283634,Mount Iron,Hike,,2019-09-28T01:56:59Z,2.94,00:58:56,00:58:56,740.81,,,,,-44.69172,169.1546
2768281213,"Lake Marian, had to turn around early",Hike,,2019-09-27T01:57:14Z,2.35,01:04:34,01:04:34,691.93,,,,,-44.80808,168.10338
2739287841,Ben Lomond Track,Hike,,2019-09-24T19:20:43Z,8.98,03:52:38,03:52:38,4835.96,,,,,-45.02854,168.6559
2611239130,Camel's Hump,Hike,,2019-08-10T15:32:32Z,7.08,02:51:06,02:51:06,2653.87,,,,,44.31622,-72.84827
2057397601,Nita walk,Hike,,2019-01-05T14:32:40Z,2.19,00:45:25,00:45:25,470.8,,,,,42.220616,-71.090668
2044650850,Rumer Alm,Hike,,2018-12-30T10:40:31Z,4.93,01:56:51,01:56:51,1227.69,,,,,47.286969,11.399133
1973942187,Blue hills meander,Hike,,2018-11-18T15:14:23Z,3.31,01:15:50,01:15:50,548.56,,,,,42.22075,-71.0905
1885838651,Navajo and Queen’s Garden,Hike,,2018-10-04T19:54:45Z,2.8,01:24:00,01:24:00,0.0,,,,,,
1882724075,Wire Pass,Hike,,2018-10-03T23:03:25Z,3.6,01:30:00,01:30:00,0.0,,,,,,
1881428154,Par’us trail,Hike,,2018-10-02T23:47:25Z,2.0,00:50:00,00:50:00,0.0,,,,,,
1881421313,Observation Point ,Hike,,2018-10-02T16:47:43Z,7.1,03:35:00,03:35:00,0.0,,,,,,
1881426041,Angel’s Landing,Hike,,2018-09-30T16:30:24Z,6.7,02:48:00,02:48:00,0.0,,,,,,
1881410023,Riverwalk and Narrows,Hike,,2018-09-29T16:00:35Z,11.0,06:48:00,06:48:00,0.0,,,,,,
1812950499,Champney Falls/ Mt Chocorua,Hike,,2018-09-01T18:58:33Z,6.7,04:45:00,04:45:00,0.0,,,,,,
1798983023,Beech mountain firetower - quick pre drive hike,Hike,,2018-08-26T12:38:45Z,2.32,00:55:12,00:55:12,514.76,,,,,44.315245,-68.343791
1797217012,Acadia Mtn,Hike,,2018-08-25T16:11:51Z,3.05,01:13:57,01:13:57,650.92,,,,,44.323008,-68.331021
1690271438,"Day 2 - 13 Falls and Owl's Head, back to Lincoln Woods",Hike,,2018-07-08T11:46:14Z,14.65,06:39:23,06:39:23,2683.73,,,,,44.1651,-71.59479
1690271428,"Day 1  - Flume, Liberty, Franconia Ridge & Garfield to 13 Falls",Hike,,2018-07-07T12:28:37Z,16.32,08:42:43,08:42:43,6340.88,,,,,44.06358,-71.58797
1616380818,Down Cadillac ,Hike,,2018-06-03T15:30:00Z,4.7,01:25:00,01:25:00,0.0,,,,,,
1615420293,Up Cadillac mountain - plus 4.7 down,Hike,,2018-06-03T13:00:13Z,4.57,01:42:23,01:42:23,1512.8,,,,,44.305601,-68.20736
1525645949,Rerouted due to lack of microspikes,Hike,,2018-04-22T14:10:43Z,7.36,02:44:30,02:44:30,1583.99,,,,,43.912894,-71.358307
1448691132,Sandwich Dome,Hike,,2018-03-11T13:13:00Z,8.3,07:00:00,07:00:00,0.0,,,,,,
1367002425,Mt moosilauke - actually 10.7,Hike,,2018-01-20T15:07:01Z,7.07,02:56:23,02:56:23,2498.69,,,,,43.992776,-71.81577
1272821242,Lost off trail to Lonesome Lake plus tons of river crossings back- with Kristen ,Hike,,2017-11-12T15:13:28Z,6.39,03:08:14,03:08:14,985.56,,,,,44.125068,-71.691946
1251153358,Mt Chocorua with Lex,Hike,,2017-10-28T16:31:27Z,9.11,04:24:15,04:24:15,2445.21,,,,,43.989631,-71.298571
1153802573,Franconia ridge ,Hike,,2017-08-26T15:20:31Z,8.5,04:47:43,04:47:43,3842.85,,,,,44.140774,-71.680403
1109847090,"Katahdin, missing first 4 miles!",Hike,,2017-07-29T11:19:11Z,7.93,03:50:55,03:50:55,4404.53,,,,,45.919825,-68.857469
1054295250,White canyon / cedar run,Hike,,2017-06-25T16:29:17Z,13.1,06:00:00,06:00:00,0.0,,,,,,
1054294473,Old Rag,Hike,,2017-06-24T16:00:00Z,12.5,06:00:00,06:00:00,0.0,,,,,,
881683795,Volcan Baru hike,Hike,,2017-02-27T03:37:45Z,17.06,06:33:30,06:33:30,5984.25,,,,,8.796757,-82.489636
697890900,Lembert Dome and Dog Lake,Hike,,2016-08-31T20:09:08Z,4.38,02:03:33,02:03:33,819.88,,,,,37.878806,-119.337185
697890647,Half Dome,Hike,,2016-08-30T13:27:47Z,16.78,06:48:31,06:48:31,5750.0,,,,,37.733961,-119.560405
683569970,Presidential Traverse - up to battery dying ,Hike,,2016-08-20T09:06:54Z,15.18,08:08:30,08:08:30,6330.05,,,,,44.347053,-71.282942
643240389,Bridal Veil Falls hike,Hike,,2016-07-16T14:51:01Z,4.08,01:37:58,01:37:58,967.52,,,,,44.179978,-71.748397
